Name,Age,birthdate,oscar wins,oscar nominations,Actor Portrait,Box Office Earnings,Avg Tmeter,Avg Pmeter,Best Tmeter Title,Best Tmeter poster,Best Tmeter Tmeter,Best Tmeter Tmeter Icon,Best Tmeter Pmeter,Best Tmeter Pmeter Icon,Best Tmeter Box Office,Best Box Office Title,Best Box Office poster,Best Box Office Tmeter,Best Box Office Tmeter Icon,Best Box Office Pmeter,Best Box Office Pmeter Icon,Best Box Office Box Office,Best Pmeter Title,Best Pmeter poster,Best Pmeter Tmeter,Best Pmeter Tmeter Icon,Best Pmeter Pmeter,Best Pmeter Pmeter Icon,Best Pmeter Box Office,Worst Tmeter Title,Worst Tmeter poster,Worst Tmeter Tmeter,Worst Tmeter Tmeter Icon,Worst Tmeter Pmeter,Worst Tmeter Pmeter Icon,Worst Tmeter Box Office,Worst Pmeter Title,Worst Pmeter poster,Worst Pmeter Tmeter,Worst Pmeter Tmeter Icon,Worst Pmeter Pmeter,Worst Pmeter Pmeter Icon,Worst Pmeter Box Office
Tom Hardy,47,1977-09-15,0,1,,$1.74B,69,74,Mad Max: Fury Road,,97.0,FreshTomato.png,86.0,FreshPopcorn.png,$198.34M,The Dark Knight Rises,,87.0,FreshTomato.png,90.0,FreshPopcorn.png,$594.75M,Warrior,,84.0,FreshTomato.png,92.0,FreshPopcorn.png,$18.5M,This Means War,,26.0,RottenTomato.png,56.0,RottenPopcorn.png,$72.67M,Child 44,,29.0,RottenTomato.png,42.0,RottenPopcorn.png,$1.57M
