Name,Age,birthdate,oscar wins,oscar nominations,Actor Portrait,Box Office Earnings,Avg Tmeter,Avg Pmeter,Best Tmeter Title,Best Tmeter poster,Best Tmeter Tmeter,Best Tmeter Tmeter Icon,Best Tmeter Pmeter,Best Tmeter Pmeter Icon,Best Tmeter Box Office,Best Box Office Title,Best Box Office poster,Best Box Office Tmeter,Best Box Office Tmeter Icon,Best Box Office Pmeter,Best Box Office Pmeter Icon,Best Box Office Box Office,Best Pmeter Title,Best Pmeter poster,Best Pmeter Tmeter,Best Pmeter Tmeter Icon,Best Pmeter Pmeter,Best Pmeter Pmeter Icon,Best Pmeter Box Office,Worst Tmeter Title,Worst Tmeter poster,Worst Tmeter Tmeter,Worst Tmeter Tmeter Icon,Worst Tmeter Pmeter,Worst Tmeter Pmeter Icon,Worst Tmeter Box Office,Worst Pmeter Title,Worst Pmeter poster,Worst Pmeter Tmeter,Worst Pmeter Tmeter Icon,Worst Pmeter Pmeter,Worst Pmeter Pmeter Icon,Worst Pmeter Box Office
Ryan Reynolds,48,1976-10-23,0,0,,$3.78B,52,65,Mississippi Grind,,91.0,FreshTomato.png,55.0,RottenPopcorn.png,$167.82K,Deadpool & Wolverine,,78.0,FreshTomato.png,94.0,FreshPopcorn.png,$632.73M,Deadpool & Wolverine,,78.0,FreshTomato.png,94.0,FreshPopcorn.png,$632.73M,R.I.P.D.,,12.0,RottenTomato.png,38.0,RottenPopcorn.png,$43.97M,R.I.P.D.,,12.0,RottenTomato.png,38.0,RottenPopcorn.png,$43.97M
